cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,sentiment
UgxJP3knkIXZwEuIcyV4AaABAg.9Q6qzkTSMEW9Q74J4Gk_i9,"Thanks for your feedback. For more guidance l
Can link you up with something new.... TEXT or
W -H -A -T - S - A - P - P
+*1***6**3**0**7**0**8**2**5*3**2....",3 years ago,@rayom1024,UCK1TpZB2U5sEmFjydDb4qcg,0,,https://yt3.ggpht.com/xz2XBmdwU2K6Dbg0yUqJlbfQRqL6AO7kEt-AkY8gglUP_be4v_O57vbhnssOq7kh59uwDZma=s88-c-k-c0x00ffffff-no-rj,False,True,1656578874.811398,Positive
Ugy8SYTwQ_dB6YnR_jJ4AaABAg.9Q6q6TRKP2n9Q74LLi2LTw,"Thanks for your feedback. For more guidance l
Can link you up with something new.... TEXT or
W -H -A -T - S - A - P - P
+*1***6**3**0**7**0**8**2**5*3**2....",3 years ago,@rayom1024,UCK1TpZB2U5sEmFjydDb4qcg,0,,https://yt3.ggpht.com/xz2XBmdwU2K6Dbg0yUqJlbfQRqL6AO7kEt-AkY8gglUP_be4v_O57vbhnssOq7kh59uwDZma=s88-c-k-c0x00ffffff-no-rj,False,True,1656578875.430468,Positive
Ugxug1w46XaH2NDgSsR4AaABAg.9Q6ptlxa_xX9Q73ovLu2z7,"Thanks ~~~<for watching <>~and don't forget
~<~to hit the like ><~button and if you want
~<~advice and insight....on investment.... in box on WhatsApp
+'''' 1 ('''' 630) '''' 708'''''2532'''''.",3 years ago,@rayom1024,UCK1TpZB2U5sEmFjydDb4qcg,0,,https://yt3.ggpht.com/xz2XBmdwU2K6Dbg0yUqJlbfQRqL6AO7kEt-AkY8gglUP_be4v_O57vbhnssOq7kh59uwDZma=s88-c-k-c0x00ffffff-no-rj,False,True,1656578876.138367,Positive
UgyV7TDLKQVgLL-UdU14AaABAg.9Q6pnFVQpuB9Q73nRNdMbY,"Thanks ~~~<for watching <>~and don't forget
~<~to hit the like ><~button and if you want
~<~advice and insight....on investment.... in box on WhatsApp
+'''' 1 ('''' 630) '''' 708'''''2532'''''.",3 years ago,@rayom1024,UCK1TpZB2U5sEmFjydDb4qcg,0,,https://yt3.ggpht.com/xz2XBmdwU2K6Dbg0yUqJlbfQRqL6AO7kEt-AkY8gglUP_be4v_O57vbhnssOq7kh59uwDZma=s88-c-k-c0x00ffffff-no-rj,False,True,1656578877.257638,Positive
UgwqEusZHGEFCQGIDq54AaABAg.9Q6pkl0zcSa9Q74N6Ap8p_,"Thanks for your feedback. For more guidance l
Can link you up with something new.... TEXT or
W -H -A -T - S - A - P - P
+*1***6**3**0**7**0**8**2**5*3**2....",3 years ago,@rayom1024,UCK1TpZB2U5sEmFjydDb4qcg,0,,https://yt3.ggpht.com/xz2XBmdwU2K6Dbg0yUqJlbfQRqL6AO7kEt-AkY8gglUP_be4v_O57vbhnssOq7kh59uwDZma=s88-c-k-c0x00ffffff-no-rj,False,True,1656578877.767837,Positive
Ugw7tsas2Ppx20qjEbF4AaABAg.9Q6pj4FHiHI9Q74OBYkCyw,"Thanks for your feedback. For more guidance l
Can link you up with something new.... TEXT or
W -H -A -T - S - A - P - P
+*1***6**3**0**7**0**8**2**5*3**2....",3 years ago,@rayom1024,UCK1TpZB2U5sEmFjydDb4qcg,0,,https://yt3.ggpht.com/xz2XBmdwU2K6Dbg0yUqJlbfQRqL6AO7kEt-AkY8gglUP_be4v_O57vbhnssOq7kh59uwDZma=s88-c-k-c0x00ffffff-no-rj,False,True,1656578878.389047,Positive
UgzAtNsruSyCE3g2k5N4AaABAg,"Congrats Mat, all the best!",3 years ago,@Seezway,UCY2Qo193E8fk91tOozo5CDQ,0,,https://yt3.ggpht.com/ytc/AIdro_meAuzvVVnm9cdn6Oeojffh8Y5bSf8XbcrXjK4lGlE=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.031508,Positive
Ugx6Bg57HX0sAWBlEut4AaABAg,12:29 did he say family?,3 years ago,@Pampumpum,UCsBAzgsKxDwuC8FKxvx_7Tw,0,1,https://yt3.ggpht.com/lc9YJnAmQ1UZ1h4ywe69rfHqiuk8XDsZuL58InZYQYiCLMXGgwUbpKxW0bltDAGNn_eWf-GwAw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.033519,Neutral
UgwV-jrfyph8UVmdWYJ4AaABAg,"Matts Gf: Matt im pregnant!

Matt: So what’s exactly happened…",3 years ago,@1320Luca,UCfOIn01isBv0vXSGDM0XHcQ,1,1,https://yt3.ggpht.com/ytc/AIdro_mMCFGLpx-oVhpUD-5nWuGkQGaSnhc77pZDhv7mEa7cxk6UAAgzralettYUi9Lid9Cr3w=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.035528,Neutral
UgxqI_MkVAPfghVKj9h4AaABAg,Congratulations on the baby news.,3 years ago,@ianstyring9602,UC11Ud3HgP1rK6dJ8ywUzgeA,0,,https://yt3.ggpht.com/ytc/AIdro_ljAOy79EP6WWhkQZxWLwm03vJgj-VXUCYvavQe-Lc=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.03728,Positive
UgwBs5EHY_BwKIDsNy94AaABAg,"Odds are the m3/m4 will plummet hard in value.  I bought a 2015 M4 for $72k, I looked at used 2014 carrera for 74k, I bought the m4.  Traded the m4 in 2018 with 30k miles, the trade in value was around 40k.  Right now, 2014 911s with 40k ish miles are fetching $60k",3 years ago,@srpsbb2000,UC2LDsSFiwPy9xWshKanl0Jg,28,,https://yt3.ggpht.com/ytc/AIdro_lxP4TIY5gviFm1tVFeoAaSRWO04YUNmECa3JxnY6Y=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.039293,Positive
UgwPVJBNklkpUmhhllV4AaABAg,That's it I'm getting the Porsche thanks,3 years ago,@Dan_druft,UCspdzaGg0IsxAhV8JakfbSA,0,,https://yt3.ggpht.com/ytc/AIdro_md9YuLj2rmjMYlRu3GuurrKiR7qE8-97amqNtomSwUuQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.041305,Positive
UgxhxnQ9-NmVaT2nJ6N4AaABAg,Congratulations mat 😍 sending love from Malaysia 🚗,3 years ago,@VolkswagenFromAdib,UCvasUEJO8BvRPKsLcQE4VEg,0,,https://yt3.ggpht.com/f5rqb7uRfzJs3YPAUAW6yWbo50GmAroAR3otL6Sm3f3C74m3nwuDHJF0fqDKTotsHyLkkl-rIA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.043317,Positive
Ugy1O2zRNYcJS2jPO-p4AaABAg,Wow this guy really loves fisting the bmw,3 years ago,@BigBroccoli_,UC-_wSMCp685zRQ3edDiAuVw,0,,https://yt3.ggpht.com/nzzKcpqWlITVrO3IcBZ5ien6TVdkQlo6nGYTru4MF7xCmbSS39Y7EvmUJkhI3z_bZ6mUkPLVZQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.045328,Positive
Ugxv0uQlqvTi5k1YCXV4AaABAg,"So it's entry level of the better car, vs the best version of a lesser car.... Not difficult, I'll take the entry level of the BETTER CAR!",3 years ago,@bliglum,UCESccN3CJS-I0_LSF-YP1RQ,0,,https://yt3.ggpht.com/ytc/AIdro_kTDR1UYUAaXH2P-V-whI4SAo_sMwWHmg-OtEd7PwQ5fw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.04734,Positive
Ugxt4myLtDyejqEXfgN4AaABAg,The M3 looks so dope from the back but terrible from the front,3 years ago,@blitzy3244,UC094mc3-sCcWnlLYg7z631A,0,,https://yt3.ggpht.com/kwdA9VjFa5_Z7bgkqZwQ-ts4mv5rr3qsJpVUUNPCFoFwTl2C27qbrss1LjK04QG-b0K8NH33Ig=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.049349,Negative
Ugx8wSEtBxrtfZX2bnp4AaABAg,Why does this have dislikes?,3 years ago,@Professional.Bro.777,UCL48jlMhk8iWkagt5EMwkjA,0,,https://yt3.ggpht.com/ytc/AIdro_kU6pPpG2B-Yk3ThMBqjwGwdMr3O7Jv3aMAhrlVEDAqxu0=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.051361,Negative
UgxzUH2vP4pCisHaCm14AaABAg,"Silly comparison Mattdrs Vs 2 doors , Luggage space vs NO space No Brainer and No one keeps a 911  for more than a few months",3 years ago,@michaelgill5186,UCuFe48xpkKCOFdHAOd7CXyw,0,,https://yt3.ggpht.com/ytc/AIdro_lNydM2joBpi8eHoe8HDKF4Dk9i5fvnZiF6pTVTO9Akhr8=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.053115,Negative
UgyPktqrv8__MfFqfIt4AaABAg,what’s the difference between straight 6 and flat 6?,3 years ago,@brapinator8500,UCdmFPaFNm8onuVPiqRk_o1g,0,,https://yt3.ggpht.com/ytc/AIdro_mUo1bNcDJaxcGjiAul2vaKJoqgvxJYHS7OehOenOjOMA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.055131,Positive
UgyEVn9HT6NrWI_OPLR4AaABAg,"Porsche dealer: ""have you seen the Carwow video our 911 really helps you attract the birds"" 😏
Everyone else: 🤣🤣🦅🦅",3 years ago,@HEA77H,UC2zVQYvhqGpCeIiBbxeZ1BQ,11,,https://yt3.ggpht.com/OmgoNhIo7tCOQs4VzM0aFB4FKp8D6IxW8f8farBFoDQ_DqSn6SqcQZpy5oKUpzQqkbNzs4yB8w=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.057147,Positive
UgyOUstlsm1LYDGGFuF4AaABAg,Congrats Matt on becoming a father soon.,3 years ago,@jemikoko1,UCsVHa0HSGNhOwsCVCwK9UwA,0,,https://yt3.ggpht.com/ytc/AIdro_n4kreiNbQNW6Uom31ukDzP-No2CYSHy1tfoRh2ej1ebLE=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.059159,Positive
UgxurMCNqfm6wEd5J3Z4AaABAg,"Guess you could say the Porsche is the ""Matt"" daddy of sports cars",3 years ago,@Niall.McKean,UC6N9YSHnwv_ESp58lVXPlwg,0,,https://yt3.ggpht.com/ytc/AIdro_mgBxZQNsQYUsQq7SFjJ5EiX2L5j5IqkCch1HruojQAEQWr=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.061173,Neutral
Ugy5KZKdRaaV8wtzBsZ4AaABAg,"Gave u a minus, bcs these are different class cars, so the comparison is pointless.",3 years ago,@strikerchooo,UCjRwUZ2LfAdcLxs221P6x5A,0,,https://yt3.ggpht.com/hH1CG7IV8l7gQBQQ9K5uSrfBMbYGzNBWF9FhE1ywSiMNHk7nrLxtWiTWwmiy7_F3VM9uMCMA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.063186,Neutral
UgxippQ_-9x7N_nVcsx4AaABAg,Can you please review the valkyrie,3 years ago,@witnesshd5040,UCoiaAWpUCk9w617by6IRPiw,0,,https://yt3.ggpht.com/BS7X7Ov73VLn-MUSzne2pvdUHlY8_-MSG87tzAp-4vfsnopmXHRT42lY6nJETOZEfPSkqMWeqg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.065201,Positive
UgzODlOJ-5Q2ar1CDBR4AaABAg,About me I choice BMW M3 just Im gonna say اللهم أرزقنا ياااا☝️ااارب,3 years ago,@moksetharous9639,UC7Hdz6_lRS5JMhlbey8DTiA,0,,https://yt3.ggpht.com/ytc/AIdro_nv5cJX2PsYUIW9A2svYG7Vgcf39M3522_l78J6_Q=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.067213,Neutral
UgwrIdAOFURf-3PDp4V4AaABAg,Porsche911,3 years ago,@oleksandrburmaka1306,UCu_lLM9dJ9Lsk60vP6ec_lQ,0,,https://yt3.ggpht.com/ytc/AIdro_naNsNA4bE2abH73kbB0rJRRAxk8U_3DFOmlHcdz9ILNVg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578879.068968,Neutral
Ugx6Bg57HX0sAWBlEut4AaABAg.9Q6omFHZloA9Q6ooichCZH,Dom?,3 years ago,@Pampumpum,UCsBAzgsKxDwuC8FKxvx_7Tw,0,,https://yt3.ggpht.com/lc9YJnAmQ1UZ1h4ywe69rfHqiuk8XDsZuL58InZYQYiCLMXGgwUbpKxW0bltDAGNn_eWf-GwAw=s88-c-k-c0x00ffffff-no-rj,False,True,1656578879.727802,Neutral
UgwV-jrfyph8UVmdWYJ4AaABAg.9Q6oYchyuGK9Q6ot9fYpoJ,Your comment is a duplicate.,3 years ago,@amiller2121,UCqZN6ds3UHJtlHO1XtOzIHA,0,,https://yt3.ggpht.com/ytc/AIdro_lIKBtyEJGI7KMuaUWrZeo0v6EddCa-a62fdAX5B7o=s88-c-k-c0x00ffffff-no-rj,False,True,1656578880.451951,Neutral
Ugwo4BRNeOshr1qlZyZ4AaABAg,had a close look at the m4 comp today. looks like shite. the front is hideous. the read looks like a tryhard lexus. if they use the same gearbox like the m2 comp it drives like shit. if you like bmws... get an e39 m5. bmw stopped making good cars since...,3 years ago,@catalinxnecula,UCkdwHrKSQnwl1U4PUYj35Ig,0,,https://yt3.ggpht.com/ytc/AIdro_nSUflzJbexodxoLw3CLbUkYZRVt-u7y3gio7CY6OU1k-U=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.820944,Positive
Ugy9GI4yM4VSYjCaxDx4AaABAg,"PORSCHE exhuost 5:35 😖👎
BMW M3 exhuost 👍😎 yaah",3 years ago,@moksetharous9639,UC7Hdz6_lRS5JMhlbey8DTiA,0,,https://yt3.ggpht.com/ytc/AIdro_nv5cJX2PsYUIW9A2svYG7Vgcf39M3522_l78J6_Q=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.825024,Positive
UgwhN2ehwKxy8qcGxbd4AaABAg,Thought these were shmee 150's cars for a second,3 years ago,@GUnot201986,UCEJJFoSg3v2x7Psk6LPWwDQ,0,,https://yt3.ggpht.com/ytc/AIdro_mbiTYqe9ev0k2cpEMeUjGEAXInAKtHy-4pKcWG3Qe14QOr=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.831011,Neutral
UgzKNGKIjuiSYjj7SFN4AaABAg,Can't wait for baby and granny Watson videos!,3 years ago,@ronaldocost4,UCGHe4lC8GxOaS3YXDxO8ajA,2,,https://yt3.ggpht.com/ytc/AIdro_mzDKF7Vg0dbIBUnfm7muiIKSbHIxpQ4u4_c-18c2y_tGvu=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.834852,Neutral
UgxDr7UtmrzERaIenpZ4AaABAg,In 15 years the Porsche will cost double the BMW unfortunately.,3 years ago,@SSVideos_Aerial,UCZgVXfPk7uUlE6OQ-ojOiuw,0,,https://yt3.ggpht.com/M6YMvJbE-28B9-LvLNY7jbfWqA8D65nc23VqeOVdKpEkKUuaCzusw5WgfM5Tga6NOMSMUP1Q=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.834852,Negative
UgwIukEtMnnAXFKOnOd4AaABAg,"Well I didn't expect this very special BMW would lost on performance against the basic   911. Anyway I'd take the Carrera S at least, or Targa S.",3 years ago,@emem2756,UCvccQP52zq1QlRVCxVVR6Yg,0,,https://yt3.ggpht.com/ytc/AIdro_luoNYkA3lNUzoUIe0bF9QWIfxwow8ZocTNzRZzIWvm1WM=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.839717,Positive
UgzQ_7FPe-UoeKH-2Kl4AaABAg,The turbo s will crash that M3,3 years ago,@wthshorts9287,UCWbnikth7U7eAZ2H0O_Ws8Q,1,,https://yt3.ggpht.com/1znwwZH9Ilp-eMexoPC51gVBE8vsyeR21ggBlGVTNiLs_zWjJezFYJvPfqJhTffdOHKnVFjQaQA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.844256,Negative
UgwMDooDGq9wlhIRJTJ4AaABAg,"I personally prefer the M3 by far. The looks, practicality, the sound and the brand just overall...",3 years ago,@casoanaamy,UCvm_Gkp6xB8in9rqAg5tkvw,2,3,https://yt3.ggpht.com/ytc/AIdro_msVrpgjK3QtjszCjS0EQmtIIogQ8CEXRWUP8OeReUNtw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.847601,Neutral
UgzHfJ-jSO62LuP6WWZ4AaABAg,"“Not bad, just not as good as the Porsche”.  The story of BMW’s life",3 years ago,@markd1059,UCj74KHTpz9sSFIMp1C4lCxw,0,1,https://yt3.ggpht.com/ytc/AIdro_kuMY1D8w_1L2pTh7-Leczd5T6t_FZTlItE7KEvdU8=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.849617,Negative
Ugx6vWIh3-T4Pv4E5XN4AaABAg,So the new M3 has buck teeth.  Absolutely hideous.  Reminds me of an Alfa Romeo in that green color.,3 years ago,@hypermatrix8999,UCJXI5CzpLNz9KXF3z4iiDUg,0,,https://yt3.ggpht.com/ytc/AIdro_nhPvBHfOA7EJb45l_m4p72ELYjJyILeHQ60cRi-OILyA=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.876755,Neutral
UgwXef2Rk1sChwO-Nil4AaABAg,"anyone else hears ""am emma watson""?? lol",3 years ago,@neuspeed79,UCbbxmMbSo6QhvApft6AA12A,0,,https://yt3.ggpht.com/ytc/AIdro_l-8WnEihP6iScQtDjCg_mepDXwf7nQu8a_A4hi561dyg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.884644,Positive
UgynA1FHbz5PD9JHcON4AaABAg,Brits of all people should know how to pronounce Porsche but yall still say Porsch,3 years ago,@3series35i,UCaIF4KmtIrCQrlqApKAzY_A,0,,https://yt3.ggpht.com/HYVgiK-NgYJxYO5ospuFkUWcIESaQGRsOuIdzt77M2bE2Nnr5CyiiJZjkqSQr7iY2fpxfqDX=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.885869,Neutral
UgzbfNEHdgBa7siQ2Al4AaABAg,I feel like carwow has changed to a more expensive market than reviewing reliable and affordable cars as before. This channel is just reviewing cars that rich people can afford that doesn't even watch youtube. Sorry Matt,3 years ago,@gayvinjaftha4503,UCqBaoz5RAkVNZ_n4OEKNtUg,0,,https://yt3.ggpht.com/ytc/AIdro_ntd3YHUE34zQTPPMyeer_LQTbZIqeAOWmE-_eyaLb6-Ig=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.893367,Positive
Ugzr7soGwfZkKdN3ODl4AaABAg,Congratulations Papa Matt!!!,3 years ago,@francescotomasino2,UCUMdb-AVBw4ss37n-qpstpQ,0,,https://yt3.ggpht.com/ytc/AIdro_nu0IBmgfPjuaTXI6gt3mSBayZEhGKTXzDkPeXrSK9yhw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.89963,Positive
UgwHIGKMapu4yHEcTxR4AaABAg,his hmmmmm sound always reminds me of Siegmeyer of Catarina from Dark Souls,3 years ago,@soundofeighthooves,UC8xr12fIktb2Hd3LzDOk2iA,0,,https://yt3.ggpht.com/ytc/AIdro_nSc-PD5WiSgtLWGnamcxLCB9qe1_cFdm0_Q30pF8VhbYs=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.901645,Neutral
Ugz-qwniUhF9j3j8IjJ4AaABAg,M3 for me 100%,3 years ago,@marcoxtv6854,UCae3fiT7kkL9L6Nqtl-JrxA,1,1,https://yt3.ggpht.com/ytc/AIdro_mqhzZiDiKij1AHaU-1LMKlqv74BsSd-T1XAJYjdwZ7OglY=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.905808,Neutral
UgxQF3aQRvmMXPbAk3J4AaABAg,"I really dont understand why people would ever take such a base overpriced porsche over that m3, the m3 is my choice",3 years ago,@bazilewillems4625,UCYuuClnKOs0JqCRJorlHvpw,4,1,https://yt3.ggpht.com/ytc/AIdro_nl9sLlG-8ncxhkp1jHvlAfwn0rPCO8Tu-mmnsxz6yhWg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.907821,Neutral
Ugw-bfgDym76PGOjKHF4AaABAg,Remec revera vs Bugatti chiron and F1 car again,3 years ago,@ndumisobulose6991,UCpSxxqspo4RnR7bCDkWkUEA,0,,https://yt3.ggpht.com/HCb4VU-VqwY6vLWD3rIKYkxEzeKMo_2SmDm5wBYq2jZNUqFCc6MPEk5Jrf751iwqR8MRfN8Gtg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.914335,Neutral
UgwajUx-rNmdNAGP0lN4AaABAg,I believe the whole video was filmed just outside of thame,3 years ago,@bjorgsten563,UChE61gwnMRxOXY10c5349Og,0,,https://yt3.ggpht.com/ytc/AIdro_m2g__-AwGH6u1SreUmeLJsbDUdg8YZ10Q5tzJdqWSe_Y4L-l6LGvHa66Ro1s_bmfGeFw=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.925976,Neutral
UgybbS8tGmV5h_q5_8x4AaABAg,M3 competition all day long.,3 years ago,@oldcrosshotel,UCX1aivP6jHn48ccF03TMKfw,1,,https://yt3.ggpht.com/ytc/AIdro_mThx2DlAm9w1fHMjgjMP7Kcd_Eb9xW_nc3AkdXyNlfrTW4=s88-c-k-c0x00ffffff-no-rj,False,False,1656578881.939979,Neutral
UgwMDooDGq9wlhIRJTJ4AaABAg.9Q6kiI86fDj9Q6krGYIkXg,Give me a break bro if it was the turbo S it would’ve crashed the m3,3 years ago,@wthshorts9287,UCWbnikth7U7eAZ2H0O_Ws8Q,0,,https://yt3.ggpht.com/1znwwZH9Ilp-eMexoPC51gVBE8vsyeR21ggBlGVTNiLs_zWjJezFYJvPfqJhTffdOHKnVFjQaQA=s88-c-k-c0x00ffffff-no-rj,False,True,1656578883.205351,Neutral
UgwMDooDGq9wlhIRJTJ4AaABAg.9Q6kiI86fDj9Q6mrw4Euxs," @wthshorts9287  That's for sure, mate. But still, I prefer the BMW. In general I am not that much into Porsches although they build absolutely brilliant cars, no question!",3 years ago,@casoanaamy,UCvm_Gkp6xB8in9rqAg5tkvw,0,,https://yt3.ggpht.com/ytc/AIdro_msVrpgjK3QtjszCjS0EQmtIIogQ8CEXRWUP8OeReUNtw=s88-c-k-c0x00ffffff-no-rj,False,True,1656578883.207364,Positive
UgwMDooDGq9wlhIRJTJ4AaABAg.9Q6kiI86fDj9at1PfkuDgg, @wthshorts9287  turbo s prices are astronomical you know right? :D,3 years ago,@omererel7766,UC_HF669OUaZEY4Bs8iQJjcA,1,,https://yt3.ggpht.com/ytc/AIdro_nIJ6rOWgHz5a6gm7LHI8j3sx6r9FYAtj4c1Dzv7w4=s88-c-k-c0x00ffffff-no-rj,False,True,1656578883.207364,Positive
UgzHfJ-jSO62LuP6WWZ4AaABAg.9Q6kBsroPc29Q7YfoXvQLs,"And the life story of Audi, MB, Aston, Jaguar, Maserati, Alfa Romeo, Lexus, Nissan, etc, etc, etc...",3 years ago,@joseesquivel2414,UCa-Nj4J_9k_CDGbeeaMgLWg,0,,https://yt3.ggpht.com/ytc/AIdro_klwR9Twpf4EaVtNR4BbayFkzJj1HeOFPlsxK-rhFiNMQ=s88-c-k-c0x00ffffff-no-rj,False,True,1656578883.810767,Neutral
Ugz-qwniUhF9j3j8IjJ4AaABAg.9Q6jHK6_agn9Q6kzB37WAw,If it was the turbo S it would’ve crashed the M3,3 years ago,@wthshorts9287,UCWbnikth7U7eAZ2H0O_Ws8Q,0,,https://yt3.ggpht.com/1znwwZH9Ilp-eMexoPC51gVBE8vsyeR21ggBlGVTNiLs_zWjJezFYJvPfqJhTffdOHKnVFjQaQA=s88-c-k-c0x00ffffff-no-rj,False,True,1656578884.309378,Neutral
UgxQF3aQRvmMXPbAk3J4AaABAg.9Q6j6paM30g9QD2yI5ts3g,Because people understand cars compared to you apparently,3 years ago,@CarreraCupPov,UCEjVa7Ie1RyLW-yogM9X_nw,0,,https://yt3.ggpht.com/Y-c2P7s4Gcnf0Qh7cKGezwg5IUHnQKYosRQr084BnKUMRfht_6bSkw8KgPHluiesu9IljUHOsQ=s88-c-k-c0x00ffffff-no-rj,False,True,1656578884.839465,Neutral
UgxYewR-UOF7TnlZLtd4AaABAg,That M3 is gorgeous😍😍 that colour is 🔥🔥🔥 Congrats Mat🥳,3 years ago,@kwameguada3421,UCVKE0resGsoNM_BQXddyL2A,2,,https://yt3.ggpht.com/ytc/AIdro_keaJqu3DONsjrUAaclnz5n_n1I6GrUdTbgCtPju1I=s88-c-k-c0x00ffffff-no-rj,False,False,1656578885.546765,Positive
UgwI2Y9ClJdecVkTgfR4AaABAg,Nothing would make me choose the M3 over the 911. A complete gulf in class and good taste!,3 years ago,@dickhilt,UCO4pWfX7fxiZOpZbWleQpmw,1,,https://yt3.ggpht.com/ytc/AIdro_ny7QhLJ72TqkcDJrapUzfRPklsf5QjA5zV9G-tdg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578885.546765,Positive
UgxuSREPOni48Bb18TR4AaABAg,Why not compare it with an M4,3 years ago,@TheDonMagicWon,UCXLlqCGFvV2_4P3HnxXbQQg,1,1,https://yt3.ggpht.com/Wz9IrWVpMVITnqQPiSIVe2QcKG4m3k6eUGhCiLC7s6gRfbottTll4OJ-Ec0MWAbcZ0yJ_D5VXqg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578885.546765,Neutral
Ugz0qpu9d2X7Tuk__6F4AaABAg,Респект BMW!!!,3 years ago,@СтаниславРуденко-э8г,UCbxpbx79ikmzJO2MWghay3Q,1,,https://yt3.ggpht.com/ytc/AIdro_ky8Vwy-4JMJSlXhDAFBjH7iujKiGY8-gKs_TPDT_I=s88-c-k-c0x00ffffff-no-rj,False,False,1656578885.556828,Neutral
UgxVQgz37QQttqiGFm14AaABAg,When will CARWOW discounts be available in the US?,3 years ago,@luisfuentes4824,UCg6VMp1Km0K7JDqjKIiiHhw,0,,https://yt3.ggpht.com/ytc/AIdro_njbATtSmbZK6CosnqyWYXzfxN71m_-ObT6nzych0E=s88-c-k-c0x00ffffff-no-rj,False,False,1656578885.55766,Neutral
UgyHUNQi-kf_Vsk15lN4AaABAg,I have that same trim rattle LOL,3 years ago,@daftchiefmasterpunk,UCfGz3N4JzRpDZ5bzwHYLQ4g,0,,https://yt3.ggpht.com/MYe5X204YD2TmXbFkuKvTK9vpw44QbY3zy3ENoRPQjpv1y5b8iNLge-pLDx6tVvpAHjd-73-cQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578885.55766,Positive
UgwVxBWyv5F-3VePbYB4AaABAg,Congrats Matt! Coming next week: which car launches best with only 3 hour's sleep?,3 years ago,@bytesandbikes,UC5ACZJ6uhXf9CFiJWxmcpBw,0,,https://yt3.ggpht.com/OlrZ5XGSUvkR2VUazGVgxadny_m5T423L0o9I_wJxqPp4EW5G7J8ctZIBZcPVsVf-FVVUX8=s88-c-k-c0x00ffffff-no-rj,False,False,1656578885.55766,Positive
Ugz117NEefFUIBF5sgd4AaABAg,Bmw are so shit,3 years ago,@joshbarker432,UCL3Qf2Hk-R7O9jH_fHHEGbQ,0,,https://yt3.ggpht.com/d9YLLKoOtOVcMwHEZ3fVfwiWA5shJgQPaQmmJCAJBhbzet8R0tskGdNpQZS8lBPW1l5l_FuyFg=s88-c-k-c0x00ffffff-no-rj,False,False,1656578885.55766,Negative
Ugy_3LK_IUkTtmWMymF4AaABAg,"This Bimmer is perhaps the ugliest car I have seen since the Fiat Multipla was first released.
It is foul.",3 years ago,@Chris.Davies,UCs6hNriROONs8sB_78qS8Gg,0,,https://yt3.ggpht.com/ytc/AIdro_k8wt5NyomeFa4437A1qfLL_34s3M7dhHzXRjE2Rt3lxQ=s88-c-k-c0x00ffffff-no-rj,False,False,1656578885.55766,Negative
UgyLk63ozyoWqxJ-h1l4AaABAg,Congratulations!,3 years ago,@bayarali,UC4XbX16jiM5mUGbMg-A3uog,0,,https://yt3.ggpht.com/ytc/AIdro_nyq-IfhGuLSGHdUY6HkI4FkSdsf1JYl7ClIIgRTZI=s88-c-k-c0x00ffffff-no-rj,False,False,1656578885.55766,Positive
